taxon_id,perm_stat,taxon
Bifidobacterium,0.5139763952243709,Bifidobacterium
Bifidobacterium,1.269395172884847,Bifidobacterium
Bifidobacterium,0.8475575273542635,Bifidobacterium
Bifidobacterium,0.06185961288661979,Bifidobacterium
Bifidobacterium,0.5245062671502562,Bifidobacterium
Bifidobacterium,4.889683529992159,Bifidobacterium
Bifidobacterium,0.6048362705115523,Bifidobacterium
Bifidobacterium,0.026691420882357028,Bifidobacterium
Bifidobacterium,0.3086827150325386,Bifidobacterium
Bifidobacterium,1.734324872509141,Bifidobacterium
Bifidobacterium,2.1320281626286572,Bifidobacterium
Bifidobacterium,0.017374053778925123,Bifidobacterium
Bifidobacterium,0.8155771254150912,Bifidobacterium
Bifidobacterium,0.18483040842003295,Bifidobacterium
Bifidobacterium,0.05856103601246111,Bifidobacterium
Bifidobacterium,0.004518598457751629,Bifidobacterium
Bifidobacterium,0.2860554702299514,Bifidobacterium
Bifidobacterium,0.512301524174095,Bifidobacterium
Bifidobacterium,1.8732528123466743,Bifidobacterium
Bifidobacterium,10.022253429318878,Bifidobacterium
Bifidobacterium,0.2225128716077346,Bifidobacterium
Bifidobacterium,1.290556905518443,Bifidobacterium
Bifidobacterium,0.35199796568144964,Bifidobacterium
Bifidobacterium,0.18157795712559419,Bifidobacterium
Bifidobacterium,0.43358121812728523,Bifidobacterium
Bifidobacterium,0.008155771254150913,Bifidobacterium
Bifidobacterium,0.016990955214028786,Bifidobacterium
Bifidobacterium,0.15798865231488493,Bifidobacterium
Bifidobacterium,0.3853515432124331,Bifidobacterium
Bifidobacterium,0.07387780351813579,Bifidobacterium
Bifidobacterium,1.6680001326701483,Bifidobacterium
Bifidobacterium,0.3777692666661337,Bifidobacterium
Bifidobacterium,1.4358722131343075e-4,Bifidobacterium
Bifidobacterium,1.4796269380566613,Bifidobacterium
Bifidobacterium,4.9792755497612236,Bifidobacterium
Bifidobacterium,0.09981583993173346,Bifidobacterium
Bifidobacterium,0.008421847514942904,Bifidobacterium
Bifidobacterium,0.6749471516858914,Bifidobacterium
Bifidobacterium,0.21567304605944615,Bifidobacterium
Bifidobacterium,1.986106303639475,Bifidobacterium
Bifidobacterium,1.9508421875129422,Bifidobacterium
Bifidobacterium,3.222312840649707,Bifidobacterium
Bifidobacterium,0.3875317456138633,Bifidobacterium
Bifidobacterium,6.466755111511986,Bifidobacterium
Bifidobacterium,0.3093325732001488,Bifidobacterium
Bifidobacterium,0.05912820980753618,Bifidobacterium
Bifidobacterium,0.35199796568144964,Bifidobacterium
Bifidobacterium,0.764154022864294,Bifidobacterium
Bifidobacterium,0.002214113244298298,Bifidobacterium
Bifidobacterium,0.23679719488734421,Bifidobacterium
Bifidobacterium,0.11593109247300482,Bifidobacterium
Bifidobacterium,1.1655793910139907,Bifidobacterium
Bifidobacterium,0.9352799236253452,Bifidobacterium
Bifidobacterium,0.1955356429665943,Bifidobacterium
Bifidobacterium,2.8784091454494485,Bifidobacterium
Bifidobacterium,0.03868817166107727,Bifidobacterium
Bifidobacterium,0.06113484336083486,Bifidobacterium
Bifidobacterium,0.35477780061923925,Bifidobacterium
Bifidobacterium,1.3273373573693983,Bifidobacterium
Bifidobacterium,0.29265834696686366,Bifidobacterium
Bifidobacterium,2.9502543484212582,Bifidobacterium
Bifidobacterium,2.5548412787525776,Bifidobacterium
Bifidobacterium,0.12547387699288295,Bifidobacterium
Bifidobacterium,0.1123763477959199,Bifidobacterium
Bifidobacterium,0.009189582164059568,Bifidobacterium
Bifidobacterium,2.091257250207743,Bifidobacterium
Bifidobacterium,2.0845003652852103,Bifidobacterium
Bifidobacterium,4.045548520653116,Bifidobacterium
Bifidobacterium,0.026978680742724113,Bifidobacterium
Bifidobacterium,0.6497355077351429,Bifidobacterium
Bifidobacterium,0.06781152102529907,Bifidobacterium
Bifidobacterium,0.002706375681198537,Bifidobacterium
Bifidobacterium,0.14148329695401904,Bifidobacterium
Bifidobacterium,3.4616355818621996,Bifidobacterium
Bifidobacterium,0.6749471516858914,Bifidobacterium
Bifidobacterium,0.0013560920437668213,Bifidobacterium
Bifidobacterium,0.583212598738835,Bifidobacterium
Bifidobacterium,0.5576091436136876,Bifidobacterium
Bifidobacterium,0.015867284841406436,Bifidobacterium
Bifidobacterium,1.8184579299183476,Bifidobacterium
Bifidobacterium,0.33352005844563376,Bifidobacterium
Bifidobacterium,0.41794421951351773,Bifidobacterium
Bifidobacterium,4.4576252247552945,Bifidobacterium
Bifidobacterium,0.024815647307078657,Bifidobacterium
Bifidobacterium,0.009358453036478755,Bifidobacterium
Bifidobacterium,0.3572191250525285,Bifidobacterium
Bifidobacterium,0.7836941851175125,Bifidobacterium
Bifidobacterium,1.3941541888098103,Bifidobacterium
Bifidobacterium,2.3615070217869882,Bifidobacterium
Bifidobacterium,1.439376475926921,Bifidobacterium
Bifidobacterium,9.417305859491815e-4,Bifidobacterium
Bifidobacterium,0.2986972957828294,Bifidobacterium
Bifidobacterium,1.079511536371012,Bifidobacterium
Bifidobacterium,0.6135043773715557,Bifidobacterium
Bifidobacterium,0.740830196390195,Bifidobacterium
Bifidobacterium,0.021525612206942185,Bifidobacterium
Bifidobacterium,8.746776598747954e-5,Bifidobacterium
Bifidobacterium,0.024723652400859403,Bifidobacterium
Bifidobacterium,0.8856452977193192,Bifidobacterium
Bifidobacterium,0.5428674083351884,Bifidobacterium
Bifidobacterium,8.371792719172724e-4,Bifidobacterium
Bifidobacterium,0.46173627198834877,Bifidobacterium
Bifidobacterium,15.912915083650844,Bifidobacterium
Bifidobacterium,1.5647163324853957,Bifidobacterium
Bifidobacterium,0.8911547419636476,Bifidobacterium
Bifidobacterium,0.8267003089645595,Bifidobacterium
Bifidobacterium,0.870855130582114,Bifidobacterium
Bifidobacterium,0.20707387131580204,Bifidobacterium
Bifidobacterium,2.168886344623215,Bifidobacterium
Bifidobacterium,1.238631034148698,Bifidobacterium
Bifidobacterium,1.169368863641206,Bifidobacterium
Bifidobacterium,0.8955745975137025,Bifidobacterium
Bifidobacterium,0.11732844128529892,Bifidobacterium
Bifidobacterium,2.8251064255250626,Bifidobacterium
Bifidobacterium,1.2667622564602392,Bifidobacterium
Bifidobacterium,1.5859922686376688,Bifidobacterium
Bifidobacterium,6.171431731050193e-4,Bifidobacterium
Bifidobacterium,0.950605147487302,Bifidobacterium
Bifidobacterium,1.6155741404314032,Bifidobacterium
Bifidobacterium,0.9868483217522603,Bifidobacterium
Bifidobacterium,0.02327496752669177,Bifidobacterium
Bifidobacterium,0.13517904063692343,Bifidobacterium
Bifidobacterium,1.248408375783226,Bifidobacterium
Bifidobacterium,0.43473666389927024,Bifidobacterium
Bifidobacterium,5.067049025840957,Bifidobacterium
Bifidobacterium,0.7764664776108751,Bifidobacterium
Bifidobacterium,0.41756641684851503,Bifidobacterium
Bifidobacterium,6.158369735633161,Bifidobacterium
Bifidobacterium,1.7158992409303409,Bifidobacterium
Bifidobacterium,2.5791908014512646,Bifidobacterium
Bifidobacterium,2.764521330740298,Bifidobacterium
Bifidobacterium,0.04551911376438266,Bifidobacterium
Bifidobacterium,1.7304780845782362,Bifidobacterium
Bifidobacterium,0.02993584290921487,Bifidobacterium
Bifidobacterium,0.6412822264917983,Bifidobacterium
Bifidobacterium,0.18182712067382223,Bifidobacterium
Bifidobacterium,0.8182186690314611,Bifidobacterium
Bifidobacterium,0.08765303706602139,Bifidobacterium
Bifidobacterium,3.3719583151883943,Bifidobacterium
Bifidobacterium,0.6672855220589256,Bifidobacterium
Bifidobacterium,1.8493290116652548,Bifidobacterium
Bifidobacterium,0.3875317456138633,Bifidobacterium
Bifidobacterium,0.10906991248966079,Bifidobacterium
Bifidobacterium,1.1417222161699445,Bifidobacterium
Bifidobacterium,0.05645847833689294,Bifidobacterium
Bifidobacterium,0.29997651186039626,Bifidobacterium
Bifidobacterium,2.0777544138334263,Bifidobacterium
Bifidobacterium,0.04843262746561991,Bifidobacterium
Bifidobacterium,2.990551021548459,Bifidobacterium
Bifidobacterium,2.6901927778070096,Bifidobacterium
Bifidobacterium,1.4924529242574587,Bifidobacterium
Bifidobacterium,0.026405698541313943,Bifidobacterium
Bifidobacterium,0.09742952452314732,Bifidobacterium
Bifidobacterium,0.7253158576513866,Bifidobacterium
Bifidobacterium,0.25801658449559,Bifidobacterium
Bifidobacterium,0.04090348075373868,Bifidobacterium
Bifidobacterium,0.3875317456138633,Bifidobacterium
Bifidobacterium,0.02239174809279476,Bifidobacterium
Bifidobacterium,0.2974208130729496,Bifidobacterium
Bifidobacterium,1.015506229850012,Bifidobacterium
Bifidobacterium,0.019927019198684684,Bifidobacterium
Bifidobacterium,0.8675853394864103,Bifidobacterium
Bifidobacterium,5.443526434603971,Bifidobacterium
Bifidobacterium,2.427534678725488,Bifidobacterium
Bifidobacterium,0.9660549104145024,Bifidobacterium
Bifidobacterium,1.702144593057849,Bifidobacterium
Bifidobacterium,0.3596688204243594,Bifidobacterium
Bifidobacterium,0.04342373117899315,Bifidobacterium
Bifidobacterium,0.24569695465883,Bifidobacterium
Bifidobacterium,8.746776598747954e-5,Bifidobacterium
Bifidobacterium,0.029532671175366332,Bifidobacterium
Bifidobacterium,1.3185971579366478,Bifidobacterium
Bifidobacterium,0.09114833099591169,Bifidobacterium
Bifidobacterium,2.3966688074607347,Bifidobacterium
Bifidobacterium,0.03586725079024083,Bifidobacterium
Bifidobacterium,0.07387780351813579,Bifidobacterium
Bifidobacterium,0.5917249036406733,Bifidobacterium
Bifidobacterium,0.7945985284165317,Bifidobacterium
Bifidobacterium,1.7166650109714323,Bifidobacterium
Bifidobacterium,4.071455037920572,Bifidobacterium
Bifidobacterium,1.6612127536143564,Bifidobacterium
Bifidobacterium,0.8082035244081546,Bifidobacterium
Bifidobacterium,0.5043832142377616,Bifidobacterium
Bifidobacterium,0.8768657207083259,Bifidobacterium
Bifidobacterium,0.15868642983475964,Bifidobacterium
Bifidobacterium,0.2624894844623228,Bifidobacterium
Bifidobacterium,6.924988401973825,Bifidobacterium
Bifidobacterium,0.2025767127108462,Bifidobacterium
Bifidobacterium,0.025744992320695628,Bifidobacterium
Bifidobacterium,1.0716308102403762,Bifidobacterium
Bifidobacterium,1.069211779837285,Bifidobacterium
Bifidobacterium,0.12157071335343192,Bifidobacterium
Bifidobacterium,0.3656529310511025,Bifidobacterium
Bifidobacterium,0.11454211459925244,Bifidobacterium
Bifidobacterium,0.01745118599834572,Bifidobacterium
Bifidobacterium,1.4232922300253508,Bifidobacterium
Bifidobacterium,0.18659368683143873,Bifidobacterium
Bifidobacterium,0.4585641987874591,Bifidobacterium
Bifidobacterium,1.46756433020023,Bifidobacterium
Bifidobacterium,0.36990673451416534,Bifidobacterium
Bifidobacterium,0.6870060011617531,Bifidobacterium
Bifidobacterium,0.6375429794958335,Bifidobacterium
Bifidobacterium,0.7388191211144047,Bifidobacterium
Bifidobacterium,0.3070610592344212,Bifidobacterium
Bifidobacterium,0.20415830758879944,Bifidobacterium
Bifidobacterium,0.7183631952682645,Bifidobacterium
Bifidobacterium,0.414173880460112,Bifidobacterium
Bifidobacterium,2.965333569191375,Bifidobacterium
Bifidobacterium,0.43358121812728523,Bifidobacterium
Bifidobacterium,0.9672042915269318,Bifidobacterium
Bifidobacterium,4.5046449573799,Bifidobacterium
Bifidobacterium,1.738175931327056,Bifidobacterium
Bifidobacterium,0.38898863059109223,Bifidobacterium
Bifidobacterium,0.4405369555490551,Bifidobacterium
Bifidobacterium,2.8221597697406198,Bifidobacterium
Bifidobacterium,0.4809983140794039,Bifidobacterium
Bifidobacterium,0.09327830776609117,Bifidobacterium
Bifidobacterium,2.8084290388353894,Bifidobacterium
Bifidobacterium,0.003485385472024527,Bifidobacterium
Bifidobacterium,0.8917066259832231,Bifidobacterium
Bifidobacterium,3.9986575979807655,Bifidobacterium
Bifidobacterium,0.23936408339876,Bifidobacterium
Bifidobacterium,0.3294815076879306,Bifidobacterium
Bifidobacterium,2.037508308008437,Bifidobacterium
Bifidobacterium,3.434500501237129,Bifidobacterium
Bifidobacterium,2.8893281805997857,Bifidobacterium
Bifidobacterium,0.23198638234029262,Bifidobacterium
Bifidobacterium,0.48465376627221085,Bifidobacterium
Bifidobacterium,0.06918836957993986,Bifidobacterium
Bifidobacterium,0.683618760673244,Bifidobacterium
Bifidobacterium,1.2628180068877413,Bifidobacterium
Bifidobacterium,0.0010335546566879906,Bifidobacterium
Bifidobacterium,0.46651488204733665,Bifidobacterium
Bifidobacterium,0.017297092394984965,Bifidobacterium
Bifidobacterium,7.156076958446643,Bifidobacterium
Bifidobacterium,0.2339613259119689,Bifidobacterium
Bifidobacterium,0.9856873238271611,Bifidobacterium
Bifidobacterium,0.38716795145825705,Bifidobacterium
Bifidobacterium,2.2937331699851273,Bifidobacterium
Bifidobacterium,0.7899160133152937,Bifidobacterium
Bifidobacterium,0.022304365744547503,Bifidobacterium
Bifidobacterium,0.4585641987874591,Bifidobacterium
Bifidobacterium,4.551911376438266,Bifidobacterium
Bifidobacterium,0.07261225427900445,Bifidobacterium
Bifidobacterium,0.23424414404984445,Bifidobacterium
Bifidobacterium,0.1994319731868276,Bifidobacterium
Bifidobacterium,2.86850068758368,Bifidobacterium
Bifidobacterium,0.48465376627221085,Bifidobacterium
Bifidobacterium,0.01279292953533088,Bifidobacterium
Bifidobacterium,2.20953451175143,Bifidobacterium
Bifidobacterium,0.01557413115696402,Bifidobacterium
Bifidobacterium,0.8097807629813564,Bifidobacterium
Bifidobacterium,0.22444715633506515,Bifidobacterium
Bifidobacterium,6.318965337379626,Bifidobacterium
Bifidobacterium,0.0424547523339131,Bifidobacterium
Bifidobacterium,2.187001653551788,Bifidobacterium
Bifidobacterium,0.7368107792063017,Bifidobacterium
Bifidobacterium,0.0010714801333466242,Bifidobacterium
Bifidobacterium,2.296389747123776,Bifidobacterium
Bifidobacterium,4.9200618367957245e-5,Bifidobacterium
Bifidobacterium,0.6398787276022081,Bifidobacterium
Bifidobacterium,2.081126022875475,Bifidobacterium
Bifidobacterium,0.589478844161532,Bifidobacterium
Bifidobacterium,3.0087737005764907,Bifidobacterium
Bifidobacterium,0.3875317456138633,Bifidobacterium
Bifidobacterium,0.10772278930861727,Bifidobacterium
Bifidobacterium,0.48302741249838116,Bifidobacterium
Bifidobacterium,0.9528861428221942,Bifidobacterium
Bifidobacterium,0.7847294481290048,Bifidobacterium
Bifidobacterium,0.9494656748327384,Bifidobacterium
Bifidobacterium,0.018074393831006515,Bifidobacterium
Bifidobacterium,1.0332543279133695,Bifidobacterium
Bifidobacterium,0.02746086388627814,Bifidobacterium
Bifidobacterium,0.2942415647818812,Bifidobacterium
Bifidobacterium,0.23822153570554855,Bifidobacterium
Bifidobacterium,0.05870257320800921,Bifidobacterium
Bifidobacterium,8.746776598747954e-5,Bifidobacterium
Bifidobacterium,0.0020257671271084617,Bifidobacterium
Bifidobacterium,0.11474002750334718,Bifidobacterium
Bifidobacterium,7.6457864299271225,Bifidobacterium
Bifidobacterium,0.18709901818259295,Bifidobacterium
Bifidobacterium,0.20760619467286648,Bifidobacterium
Bifidobacterium,0.05813744943869948,Bifidobacterium
Bifidobacterium,0.2595032802641564,Bifidobacterium
Bifidobacterium,0.031058659104435008,Bifidobacterium
Bifidobacterium,0.33250811447722195,Bifidobacterium
Bifidobacterium,0.1773683146342261,Bifidobacterium
Bifidobacterium,7.547511526028997e-4,Bifidobacterium
Bifidobacterium,0.15291859692625911,Bifidobacterium
Bifidobacterium,0.4382122263311692,Bifidobacterium
Bifidobacterium,1.1693688636412059e-4,Bifidobacterium
Bifidobacterium,0.9268197235450425,Bifidobacterium
Bifidobacterium,0.6098471314062043,Bifidobacterium
Bifidobacterium,1.0403966176797848,Bifidobacterium
Bifidobacterium,0.1349642150202647,Bifidobacterium
Bifidobacterium,1.598531165813579,Bifidobacterium
Bifidobacterium,0.5018955079715318,Bifidobacterium
Bifidobacterium,0.3492290642144085,Bifidobacterium
Bifidobacterium,1.264132073403319,Bifidobacterium
Bifidobacterium,0.13755339756187845,Bifidobacterium
Bifidobacterium,0.2636887495350418,Bifidobacterium
Bifidobacterium,6.15691925698645,Bifidobacterium
Bifidobacterium,0.009528861428221942,Bifidobacterium
Bifidobacterium,4.042022220083525,Bifidobacterium
Bifidobacterium,0.44286783484423714,Bifidobacterium
Bifidobacterium,1.0137398763999579,Bifidobacterium
Bifidobacterium,1.1323728174139294,Bifidobacterium
Bifidobacterium,2.6301318916939875,Bifidobacterium
Bifidobacterium,1.0825502724794145,Bifidobacterium
Bifidobacterium,0.08991720510608985,Bifidobacterium
Bifidobacterium,1.151737275375511,Bifidobacterium
Bifidobacterium,0.833090239275098,Bifidobacterium
Bifidobacterium,0.858354329718343,Bifidobacterium
Bifidobacterium,0.13582454249978218,Bifidobacterium
Bifidobacterium,4.853559342639329,Bifidobacterium
Bifidobacterium,1.0119750604692281,Bifidobacterium
Bifidobacterium,0.001973491470092507,Bifidobacterium
Bifidobacterium,0.056597453000234374,Bifidobacterium
Bifidobacterium,0.03188823619747251,Bifidobacterium
Bifidobacterium,0.017761423230832563,Bifidobacterium
Bifidobacterium,0.02239174809279476,Bifidobacterium
Bifidobacterium,0.651149769260001,Bifidobacterium
Bifidobacterium,0.11120373305815025,Bifidobacterium
Bifidobacterium,2.375900936027303,Bifidobacterium
Bifidobacterium,0.12776179116473318,Bifidobacterium
Bifidobacterium,0.5338608763884249,Bifidobacterium
Bifidobacterium,0.6572960027576856,Bifidobacterium
Bifidobacterium,0.027557813021430278,Bifidobacterium
Bifidobacterium,0.5458863275278599,Bifidobacterium
Bifidobacterium,0.11974337163685948,Bifidobacterium
Bifidobacterium,1.315243230366825,Bifidobacterium
Bifidobacterium,3.3270279004896217,Bifidobacterium
Bifidobacterium,0.24108303000299047,Bifidobacterium
Bifidobacterium,0.37239948042706833,Bifidobacterium
Bifidobacterium,0.9403744939054147,Bifidobacterium
Bifidobacterium,0.18483040842003295,Bifidobacterium
Bifidobacterium,1.0061034450063577,Bifidobacterium
Bifidobacterium,0.0019476098948051964,Bifidobacterium
Bifidobacterium,0.010403966176797848,Bifidobacterium
Bifidobacterium,3.5348841128881188,Bifidobacterium
Bifidobacterium,0.005774239239017203,Bifidobacterium
Bifidobacterium,0.2365128392301447,Bifidobacterium
Bifidobacterium,1.0137398763999579,Bifidobacterium
Bifidobacterium,0.9011147921445112,Bifidobacterium
Bifidobacterium,0.05941282171795637,Bifidobacterium
Bifidobacterium,0.7278070660449655,Bifidobacterium
Bifidobacterium,0.2964652448130844,Bifidobacterium
Bifidobacterium,0.3824541734640978,Bifidobacterium
Bifidobacterium,1.5992702855197212,Bifidobacterium
Bifidobacterium,0.9695051037775555,Bifidobacterium
Bifidobacterium,0.14860645314662443,Bifidobacterium
Bifidobacterium,0.9683543559812826,Bifidobacterium
Bifidobacterium,0.28919030129610424,Bifidobacterium
Bifidobacterium,0.12177460549934217,Bifidobacterium
Bifidobacterium,0.17175150029043829,Bifidobacterium
Bifidobacterium,0.08817297485075358,Bifidobacterium
Bifidobacterium,3.9299924120596863,Bifidobacterium
Bifidobacterium,2.0450244712238046,Bifidobacterium
Bifidobacterium,0.4168113240249513,Bifidobacterium
Bifidobacterium,0.853487312298225,Bifidobacterium
Bifidobacterium,9.301071534041023,Bifidobacterium
Bifidobacterium,0.2175774345776989,Bifidobacterium
Bifidobacterium,0.19321629506634233,Bifidobacterium
Bifidobacterium,0.43550781525799576,Bifidobacterium
Bifidobacterium,0.012661044544427888,Bifidobacterium
Bifidobacterium,2.264612297735372,Bifidobacterium
Bifidobacterium,0.13712015878347172,Bifidobacterium
Bifidobacterium,0.08696217838310465,Bifidobacterium
Bifidobacterium,0.016014886696510307,Bifidobacterium
Bifidobacterium,0.057155060008404555,Bifidobacterium
Bifidobacterium,0.15383427510144054,Bifidobacterium
Bifidobacterium,2.1620050914709186,Bifidobacterium
Bifidobacterium,0.05051272027550966,Bifidobacterium
Bifidobacterium,0.03509652652021639,Bifidobacterium
Bifidobacterium,0.012076018441646396,Bifidobacterium
Bifidobacterium,0.0495972983535489,Bifidobacterium
Bifidobacterium,0.49200618367957244,Bifidobacterium
Bifidobacterium,0.5364264836337373,Bifidobacterium
Bifidobacterium,0.009700807339289125,Bifidobacterium
Bifidobacterium,0.7448605470448368,Bifidobacterium
Bifidobacterium,2.3840167317790306,Bifidobacterium
Bifidobacterium,1.0487603811313764,Bifidobacterium
Bifidobacterium,0.25564675471086673,Bifidobacterium
Bifidobacterium,2.1826816513400527,Bifidobacterium
Bifidobacterium,2.780093326453756,Bifidobacterium
Bifidobacterium,0.47978290505378307,Bifidobacterium
Bifidobacterium,0.003985250087804537,Bifidobacterium
Bifidobacterium,1.387260977173883,Bifidobacterium
Bifidobacterium,0.1428055635726579,Bifidobacterium
Bifidobacterium,0.15682910649136925,Bifidobacterium
Bifidobacterium,2.6253941967325667,Bifidobacterium
Bifidobacterium,0.3022217171621353,Bifidobacterium
Bifidobacterium,0.2651916746742504,Bifidobacterium
Bifidobacterium,0.05025031697754723,Bifidobacterium
Bifidobacterium,1.1542478735961206,Bifidobacterium
Bifidobacterium,0.2715505983450882,Bifidobacterium
Bifidobacterium,1.7777006843358694,Bifidobacterium
Bifidobacterium,0.2159445890556123,Bifidobacterium
Bifidobacterium,0.5143955400756409,Bifidobacterium
Bifidobacterium,0.8889489142401509,Bifidobacterium
Bifidobacterium,0.17540438995103846,Bifidobacterium
Bifidobacterium,3.6994048306332714,Bifidobacterium
Bifidobacterium,0.3433814511365405,Bifidobacterium
Bifidobacterium,0.03914942745827687,Bifidobacterium
Bifidobacterium,0.3224732383559239,Bifidobacterium
Bifidobacterium,1.9631077479201418,Bifidobacterium
Bifidobacterium,3.474698346038892,Bifidobacterium
Bifidobacterium,0.12055381515608722,Bifidobacterium
Bifidobacterium,0.003019004610411599,Bifidobacterium
Bifidobacterium,2.1671650063222585,Bifidobacterium
Bifidobacterium,5.726690941416104,Bifidobacterium
Bifidobacterium,1.2451449910180388,Bifidobacterium
